GCA_005082145.1	70
GCA_005082585.1	71
GCA_005083845.1	72
GCA_005144965.1	73
GCA_005237295.1	74
GCA_005280335.1	75
GCA_006741185.1	76
GCA_006742785.1	77
GCA_006974205.1	78
GCF_003182655.1	78
GCF_003355135.1	78
GCA_007035645.1	79
GCF_001719105.1	79
GCF_004151605.1	79
GCA_007113665.1	80
GCA_007164525.1	81
GCA_007182875.1	82
GCA_007183175.1	83
GCA_007197555.1	84
GCA_007197575.1	85
GCA_007197735.1	86
GCA_007197755.1	87
GCA_007197775.1	88
GCA_007289895.1	89
GCA_900016775.1	90
GCA_900095885.1	91
GCA_900157305.1	92
GCA_900292015.1	93
GCA_900475325.1	94
GCA_900635025.1	95
GCF_000286435.2	95
GCF_001558895.2	95
GCF_002386305.1	95
GCF_002891475.1	95
GCF_003573445.1	95
GCF_003955965.1	95
GCF_006094455.1	95
GCA_900637675.1	96
GCF_000020765.1	96
GCF_000696505.1	96
GCF_900474875.1	96
GCF_900475125.1	96
GCF_900475295.1	96
GCF_000005825.2	97
GCF_000005845.2	98
GCF_000006925.2	98
GCF_000009565.1	98
GCF_000010245.2	98
GCF_000013585.1	98
GCF_000017745.1	98
GCF_000017985.1	98
GCF_000019385.1	98
GCF_000019425.1	98
GCF_000020185.1	98
GCF_000022665.1	98
GCF_000023365.1	98
GCF_000023665.1	98
GCF_000026265.1	98
GCF_000147855.2	98
GCF_000184185.1	98
GCF_000212715.2	98
GCF_000258025.1	98
GCF_000258145.1	98
GCF_000270105.1	98
GCF_000299455.1	98
GCF_000299475.1	98
GCF_000332755.1	98
GCF_000350185.1	98
GCF_000464955.2	98
GCF_000597845.1	98
GCF_000599625.1	98
GCF_000599645.1	98
GCF_000725265.1	98
GCF_000725305.1	98
GCF_000743955.1	98
GCF_000743995.1	98
GCF_000750555.1	98
GCF_000783735.2	98
GCF_000800215.1	98
GCF_000801165.1	98
GCF_000801205.1	98
GCF_000814145.2	98
GCF_000829985.1	98
GCF_000830035.1	98
GCF_000831565.1	98
GCF_000833635.2	98
GCF_000952955.1	98
GCF_000953035.1	98
GCF_000953515.1	98
GCF_000967155.2	98
GCF_000968515.1	98
GCF_000971615.1	98
GCF_000974405.1	98
GCF_000974535.1	98
GCF_000974575.1	98
GCF_000974865.1	98
GCF_000974885.1	98
GCF_000986765.1	98
GCF_000987875.1	98
GCF_000988385.1	98
GCF_001020945.2	98
GCF_001021005.2	98
GCF_001021855.1	98
GCF_001029125.1	98
GCF_001051135.1	98
GCF_001183645.1	98
GCF_001183665.1	98
GCF_001308125.1	98
GCF_001308165.1	98
GCF_001420935.1	98
GCF_001442495.1	98
GCF_001455385.1	98
GCF_001515725.1	98
GCF_001544635.1	98
GCF_001559655.1	98
GCF_001580175.1	98
GCF_001644725.1	98
GCF_001645235.2	98
GCF_001660565.1	98
GCF_001663075.1	98
GCF_001677515.1	98
GCF_001678965.1	98
GCF_001679985.1	98
GCF_001682305.2	98
GCF_001693635.1	98
GCF_001721125.1	98
GCF_001721225.1	98
GCF_001723505.1	98
GCF_001735705.1	98
GCF_001750845.1	98
GCF_001860505.1	98
GCF_001886535.1	98
GCF_001886555.1	98
GCF_001886575.1	98
GCF_001886755.1	98
GCF_001886895.1	98
GCF_001888075.1	98
GCF_001900335.1	98
GCF_001900355.1	98
GCF_001900375.1	98
GCF_001900415.1	98
GCF_001900435.1	98
GCF_001900455.1	98
GCF_001900475.1	98
GCF_001900495.1	98
GCF_001900515.1	98
GCF_001900535.1	98
GCF_001900575.1	98
GCF_001900595.1	98
GCF_001900635.1	98
GCF_001900655.1	98
GCF_001900675.1	98
GCF_001900715.1	98
GCF_001900795.1	98
GCF_001900815.1	98
GCF_001900835.1	98
GCF_001900885.1	98
GCF_001900905.1	98
GCF_001900925.1	98
GCF_001900945.1	98
GCF_001900965.1	98
GCF_001900985.1	98
GCF_001901005.1	98
GCF_001901025.1	98
GCF_001901045.1	98
GCF_001901065.1	98
GCF_001901085.1	98
GCF_001901105.1	98
GCF_001901125.1	98
GCF_001901145.1	98
GCF_001901165.1	98
GCF_001901315.1	98
GCF_001901405.1	98
GCF_001901425.1	98
GCF_001901445.1	98
GCF_001932515.1	98
GCF_001936315.1	98
GCF_002007705.1	98
GCF_002011945.1	98
GCF_002012005.1	98
GCF_002012105.1	98
GCF_002012125.1	98
GCF_002012185.1	98
GCF_002055605.1	98
GCF_002055635.1	98
GCF_002056065.1	98
GCF_002056145.1	98
GCF_002057245.1	98
GCF_002077195.1	98
GCF_002078275.1	98
GCF_002078295.1	98
GCF_002079225.1	98
GCF_002090355.1	98
GCF_002105735.1	98
GCF_002116715.2	98
GCF_002142695.1	98
GCF_002156825.1	98
GCF_002163655.1	98
GCF_002163695.1	98
GCF_002163955.1	98
GCF_002164975.2	98
GCF_002165115.2	98
GCF_002180055.1	98
GCF_002180095.1	98
GCF_002180135.1	98
GCF_002180215.1	98
GCF_002180275.1	98
GCF_002192275.1	98
GCF_002192295.1	98
GCF_002201835.1	98
GCF_002209105.2	98
GCF_002211725.1	98
GCF_002214745.2	98
GCF_002220215.1	98
GCF_002237325.1	98
GCF_002240075.1	98
GCF_002240095.1	98
GCF_002240135.1	98
GCF_002269325.1	98
GCF_002302335.1	98
GCF_002310555.1	98
GCF_002310675.1	98
GCF_002494365.2	98
GCF_002716885.1	98
GCF_002741175.1	98
GCF_002741195.1	98
GCF_002741215.1	98
GCF_002741255.1	98
GCF_002741275.1	98
GCF_002741295.1	98
GCF_002741335.1	98
GCF_002741355.1	98
GCF_002741475.1	98
GCF_002741515.1	98
GCF_002741535.1	98
GCF_002741595.1	98
GCF_002741635.1	98
GCF_002761835.1	98
GCF_002786655.1	98
GCF_002787545.1	98
GCF_002788295.1	98
GCF_002796445.1	98
GCF_002811555.3	98
GCF_002844165.1	98
GCF_002853655.1	98
GCF_002853805.1	98
GCF_002853965.1	98
GCF_002855325.1	98
GCF_002860085.1	98
GCF_002860105.1	98
GCF_002863665.1	98
GCF_002863685.1	98
GCF_002863885.1	98
GCF_002870165.1	98
GCF_002899475.1	98
GCF_002899495.1	98
GCF_002899535.1	98
GCF_002903125.1	98
GCF_002934895.1	98
GCF_002946695.1	98
GCF_002946735.1	98
GCF_002949175.1	98
GCF_002949255.1	98
GCF_002949415.1	98
GCF_002949455.1	98
GCF_002949475.1	98
GCF_002949515.1	98
GCF_002949535.1	98
GCF_002949575.1	98
GCF_002949695.1	98
GCF_002949935.1	98
GCF_002950035.1	98
GCF_002950095.1	98
GCF_002950135.1	98
GCF_002950215.1	98
GCF_002950235.1	98
GCF_002950255.1	98
GCF_002950275.1	98
GCF_002950335.1	98
GCF_002952695.1	98
GCF_002952875.1	98
GCF_002952895.1	98
GCF_002952935.1	98
GCF_002952955.1	98
GCF_002952995.1	98
GCF_002953015.1	98
GCF_002953075.1	98
GCF_002953455.1	98
GCF_002953775.1	98
GCF_002953795.1	98
GCF_002953815.1	98
GCF_002953875.1	98
GCF_002968715.1	98
GCF_002996665.1	98
GCF_002999075.1	98
GCF_003013205.1	98
GCF_003017555.1	98
GCF_003017615.1	98
GCF_003017805.1	98
GCF_003017915.1	98
GCF_003017935.1	98
GCF_003017975.1	98
GCF_003017995.1	98
GCF_003018035.1	98
GCF_003018075.1	98
GCF_003018135.1	98
GCF_003018155.1	98
GCF_003018275.1	98
GCF_003018315.1	98
GCF_003018355.1	98
GCF_003018375.1	98
GCF_003018395.1	98
GCF_003018455.1	98
GCF_003018495.1	98
GCF_003018575.1	98
GCF_003018635.1	98
GCF_003018655.1	98
GCF_003018695.1	98
GCF_003018715.1	98
GCF_003018795.1	98
GCF_003018855.1	98
GCF_003018875.1	98
GCF_003018895.1	98
GCF_003018915.1	98
GCF_003019055.1	98
GCF_003019115.1	98
GCF_003019155.1	98
GCF_003019175.1	98
GCF_003019215.1	98
GCF_003030365.1	98
GCF_003031225.1	98
GCF_003033905.1	98
GCF_003051985.2	98
GCF_003052645.1	98
GCF_003052665.1	98
GCF_003073815.1	98
GCF_003073835.1	98
GCF_003112145.1	98
GCF_003112165.1	98
GCF_003112185.1	98
GCF_003112205.1	98
GCF_003112225.1	98
GCF_003122105.1	98
GCF_003172465.2	98
GCF_003176855.1	98
GCF_003180975.1	98
GCF_003203755.1	98
GCF_003204155.1	98
GCF_003265245.1	98
GCF_003268695.1	98
GCF_003287245.1	98
GCF_003288415.1	98
GCF_003290205.1	98
GCF_003351385.1	98
GCF_003352425.1	98
GCF_003402955.1	98
GCF_003413625.1	98
GCF_003432305.1	98
GCF_003433275.1	98
GCF_003443795.1	98
GCF_003443815.1	98
GCF_003591595.1	98
GCF_003627195.1	98
GCF_003667405.1	98
GCF_003711005.1	98
GCF_003711045.1	98
GCF_003717595.1	98
GCF_003719775.1	98
GCF_003855135.1	98
GCF_003856575.1	98
GCF_003956185.1	98
GCF_003956205.1	98
GCF_003956225.1	98
GCF_003956245.1	98
GCF_003956265.1	98
GCF_003956285.1	98
GCF_003956305.1	98
GCF_003956365.1	98
GCF_003956385.1	98
GCF_003956405.1	98
GCF_003956425.1	98
GCF_003956465.1	98
GCF_003956485.1	98
GCF_003966425.1	98
GCF_003966445.1	98
GCF_003966465.1	98
GCF_004006575.1	98
GCF_004088295.1	98
GCF_004135775.1	98
GCF_004135855.1	98
GCF_004171185.1	98
GCF_004295365.1	98
GCF_004301465.1	98
GCF_004328685.1	98
GCF_004355105.1	98
GCF_004358385.1	98
GCF_004358405.1	98
GCF_004358965.1	98
GCF_004358985.1	98
GCF_004368015.1	98
GCF_004799585.1	98
GCF_004801575.1	98
GCF_004924255.1	98
GCF_004924355.1	98
GCF_005014055.1	98
GCF_005037715.1	98
GCF_005037775.1	98
GCF_005037805.1	98
GCF_005037845.1	98
GCF_005671355.1	98
GCF_005890115.1	98
GCF_005954725.1	98
GCF_006352265.1	98
GCF_006364695.1	98
GCF_006777065.1	98
GCF_900092615.1	98
GCF_900096795.1	98
GCF_900096845.1	98
GCF_900174625.1	98
GCF_900174635.1	98
GCF_900184875.1	98
GCF_900474495.1	98
GCF_900474625.1	98
GCF_900497095.1	98
GCF_900497455.1	98
GCF_900520285.1	98
GCF_900520305.1	98
GCF_900520385.1	98
GCF_900618295.1	98
GCF_900635145.1	98
GCF_900635175.1	98
GCF_900635235.1	98
GCF_900635895.1	98
GCF_900636045.1	98
GCF_900636075.1	98
GCF_900636105.1	98
GCF_900636145.1	98
GCF_900636175.1	98
GCF_900636195.1	98
GCF_900636245.1	98
GCF_900636305.1	98
GCF_900636605.1	98
GCF_900636785.1	98
GCF_900659645.1	98
GCF_900659655.1	98
GCF_900699165.1	98
GCF_900747785.1	98
GCF_000006625.1	99
GCF_000019345.1	99
GCF_002205515.1	99
GCF_002205535.1	99
GCF_002205735.1	99
GCF_003953005.1	99
GCF_000006685.1	100
GCF_000767405.1	100
GCF_000767445.1	100
GCF_000772145.1	100
GCF_000830945.1	100
GCF_002997735.1	100
GCF_002997975.1	100
GCF_002997995.1	100
GCF_002998015.1	100
GCF_002998035.1	100
GCF_002998115.1	100
GCF_002998175.1	100
GCF_002998235.1	100
GCF_003433255.1	100
GCF_000014625.1	101
GCF_000026645.1	101
GCF_000226155.1	101
GCF_000271365.1	101
GCF_000271985.2	101
GCF_000284555.1	101
GCF_000359505.1	101
GCF_000414035.1	101
GCF_000496455.2	101
GCF_000496605.2	101
GCF_000496645.1	101
GCF_000508765.1	101
GCF_000510305.1	101
GCF_000568855.2	101
GCF_000829255.1	101
GCF_000829275.1	101
GCF_000829885.1	101
GCF_000981825.1	101
GCF_001045685.1	101
GCF_001077475.1	101
GCF_001293085.1	101
GCF_001447845.1	101
GCF_001457615.1	101
GCF_001482325.1	101
GCF_001515915.2	101
GCF_001516005.1	101
GCF_001516105.1	101
GCF_001516165.2	101
GCF_001516185.2	101
GCF_001516205.2	101
GCF_001516225.2	101
GCF_001516245.2	101
GCF_001516265.1	101
GCF_001516345.1	101
GCF_001516365.2	101
GCF_001516385.1	101
GCF_001518975.1	101
GCF_001548135.1	101
GCF_001548335.1	101
GCF_001594325.2	101
GCF_001606045.1	101
GCF_001618925.1	101
GCF_001632245.1	101
GCF_001679685.1	101
GCF_001687285.1	101
GCF_001721745.1	101
GCF_001721765.1	101
GCF_001721805.1	101
GCF_001721825.1	101
GCF_001722005.2	101
GCF_001722025.1	101
GCF_001729505.1	101
GCF_001750705.1	101
GCF_001792835.1	101
GCF_001792875.1	101
GCF_001870265.1	101
GCF_001879525.1	101
GCF_001900225.1	101
GCF_001900265.1	101
GCF_002075065.1	101
GCF_002085755.1	101
GCF_002104595.1	101
GCF_002192475.1	101
GCF_002192495.1	101
GCF_002205335.1	101
GCF_002205375.1	101
GCF_002208645.1	101
GCF_002223805.1	101
GCF_002237405.1	101
GCF_002287725.2	101
GCF_002442855.1	101
GCF_002753655.1	101
GCF_002812825.1	101
GCF_002812845.1	101
GCF_002812865.1	101
GCF_002812925.1	101
GCF_002843285.1	101
GCF_002946935.1	101
GCF_002968515.1	101
GCF_002968955.1	101
GCF_002997005.1	101
GCF_003060845.1	101
GCF_003073615.1	101
GCF_003073795.1	101
GCF_003193645.1	101
GCF_003194245.1	101
GCF_003204335.1	101
GCF_003288335.1	101
GCF_003288355.1	101
GCF_003288435.1	101
GCF_003319235.1	101
GCF_003369735.1	101
GCF_003369775.1	101
GCF_003408495.1	101
GCF_003433235.1	101
GCF_003716765.1	101
GCF_003798105.1	101
GCF_003798125.1	101
GCF_003812885.1	101
GCF_003813005.1	101
GCF_003950015.1	101
GCF_003950255.1	101
GCF_003952305.1	101
GCF_003952325.1	101
GCF_003957825.1	101
GCF_003991465.1	101
GCF_004193735.1	101
GCF_004291075.1	101
GCF_004355125.1	101
GCF_004355145.1	101
GCF_006364735.1	101
GCF_006364795.1	101
GCF_900070375.1	101
GCF_900095805.1	101
GCF_900149285.1	101
GCF_900497025.1	101
GCF_900618245.1	101
GCF_900618255.1	101
GCF_900618265.1	101
GCF_900618275.1	101
GCF_900618325.1	101
GCF_900618335.1	101
GCF_900636635.1	101
GCF_900636735.1	101
GCF_900636755.1	101
GCF_900636975.1	101
GCF_900637045.1	101
GCF_901472545.1	101
GCF_000007285.1	102
GCF_000011285.1	102
GCF_000013545.1	102
GCF_000018125.1	102
GCF_000250925.1	102
GCF_000349925.2	102
GCF_000422045.1	102
GCF_000732425.1	102
GCF_000756485.1	102
GCF_000767505.1	102
GCF_000772185.1	102
GCF_000772245.1	102
GCF_001014305.1	102
GCF_001019635.1	102
GCF_001019695.1	102
GCF_001020185.2	102
GCF_001023495.1	102
GCF_001039695.1	102
GCF_001051095.1	102
GCF_001267805.1	102
GCF_001267845.1	102
GCF_001547715.1	102
GCF_001559175.2	102
GCF_001635895.1	102
GCF_001635935.1	102
GCF_001635975.1	102
GCF_001638845.2	102
GCF_002055535.1	102
GCF_002163545.1	102
GCF_002236855.1	102
GCF_002236875.1	102
GCF_002238295.1	102
GCF_002238315.1	102
GCF_002355175.1	102
GCF_002355815.1	102
GCF_002844355.1	102
GCF_003025365.1	102
GCF_003609955.1	102
GCF_003640605.1	102
GCF_003698205.1	102
GCF_003812645.1	102
GCF_003814365.1	102
GCF_003814385.1	102
GCF_004010855.1	102
GCF_004028355.1	102
GCF_004124015.1	102
GCF_004124075.1	102
GCF_004124135.1	102
GCF_004153965.1	102
GCF_004154025.1	102
GCF_004154045.1	102
GCF_004154125.1	102
GCF_004154145.1	102
GCF_004154185.1	102
GCF_004154205.1	102
GCF_004154225.1	102
GCF_004154265.1	102
GCF_004154305.1	102
GCF_004154325.1	102
GCF_004154345.1	102
GCF_004154385.1	102
GCF_004154405.1	102
GCF_004193935.1	102
GCF_005161605.1	102
GCF_005161985.1	102
GCF_005163085.1	102
GCF_005163565.1	102
GCF_005163865.1	102
GCF_005164305.1	102
GCF_005164705.1	102
GCF_005164885.1	102
GCF_005165385.1	102
GCF_006740645.1	102
GCF_900474455.1	102
GCF_900474745.1	102
GCF_900474775.1	102
GCF_900474815.1	102
GCF_900474825.1	102
GCF_900474835.1	102
GCF_900474855.1	102
GCF_900474865.1	102
GCF_900474895.1	102
GCF_900474915.1	102
GCF_900474925.1	102
GCF_900474955.1	102
GCF_900474965.1	102
GCF_900474975.1	102
GCF_900474995.1	102
GCF_900475005.1	102
GCF_900475035.1	102
GCF_900475075.1	102
GCF_900475085.1	102
GCF_900475105.1	102
GCF_900475115.1	102
GCF_900475135.1	102
GCF_900475165.1	102
GCF_900475175.1	102
GCF_900475335.1	102
GCF_900475425.1	102
GCF_900475455.1	102
GCF_900475465.1	102
GCF_900475475.1	102
GCF_900475565.1	102
GCF_900475615.1	102
GCF_900475645.1	102
GCF_900475765.1	102
GCF_900475785.1	102
GCF_900475795.1	102
GCF_900475865.1	102
GCF_900475875.1	102
GCF_900475925.1	102
GCF_900475955.1	102
GCF_900475985.1	102
GCF_900476015.1	102
GCF_900619625.1	102
GCF_900636425.1	102
GCF_900636485.1	102
GCF_900636725.1	102
GCF_901472475.1	102
GCF_000006825.1	103
GCF_000234745.1	103
GCF_000754275.1	103
GCF_000973565.1	103
GCF_001578435.2	103
GCF_001956675.1	103
GCF_002059225.1	103
GCF_002068175.1	103
GCF_002073255.2	103
GCF_002073295.2	103
GCF_002591295.1	103
GCF_002859245.1	103
GCF_002859285.1	103
GCF_002859305.1	103
GCF_002859325.1	103
GCF_002859345.1	103
GCF_002859365.1	103
GCF_002859425.1	103
GCF_002859445.1	103
GCF_002859465.1	103
GCF_002859485.1	103
GCF_002859505.1	103
GCF_002948995.1	103
GCF_003061385.1	103
GCF_003402915.1	103
GCF_003402935.1	103
GCF_004792555.1	103
GCF_004792575.1	103
GCF_004792595.1	103
GCF_004792615.1	103
GCF_004792635.1	103
GCF_006232125.1	103
GCF_006274235.1	103
GCF_006351865.1	103
GCF_900478175.1	103
GCF_900636625.1	103
GCF_900638315.1	103
GCF_000006885.1	104
GCF_000007045.1	104
GCF_000014365.2	104
GCF_000018965.1	104
GCF_000018985.1	104
GCF_000019005.1	104
GCF_000019025.1	104
GCF_000019265.1	104
GCF_000019825.1	104
GCF_000019985.1	104
GCF_000026665.1	104
GCF_000147095.1	104
GCF_000180515.1	104
GCF_000210955.1	104
GCF_000210995.1	104
GCF_000211035.1	104
GCF_000211075.1	104
GCF_000211095.1	104
GCF_000251085.2	104
GCF_000299015.1	104
GCF_000817005.1	104
GCF_001255215.1	104
GCF_001457635.1	104
GCF_001896045.1	104
GCF_001896085.1	104
GCF_001902455.1	104
GCF_002357995.1	104
GCF_002813955.1	104
GCF_002843545.1	104
GCF_002947575.1	104
GCF_003351525.1	104
GCF_003351645.1	104
GCF_003351725.1	104
GCF_003609935.1	104
GCF_003966485.1	104
GCF_003966505.1	104
GCF_003966525.1	104
GCF_003994915.1	104
GCF_004291255.1	104
GCF_004331935.1	104
GCF_900475305.1	104
GCF_900475515.1	104
GCF_900476445.1	104
GCF_900476465.1	104
GCF_900618545.1	104
GCF_900636585.1	104
GCF_900693055.1	104
GCF_900693075.1	104
GCF_900795205.1	104
GCF_000006945.2	105
GCF_000007545.1	105
GCF_000009505.1	105
GCF_000011885.1	105
GCF_000016045.1	105
GCF_000018705.1	105
GCF_000020705.1	105
GCF_000020745.1	105
GCF_000020885.1	105
GCF_000020925.1	105
GCF_000022165.1	105
GCF_000026565.1	105
GCF_000027025.1	105
GCF_000188735.1	105
GCF_000188955.2	105
GCF_000195995.1	105
GCF_000210855.2	105
GCF_000213635.1	105
GCF_000245535.1	105
GCF_000258365.1	105
GCF_000272715.4	105
GCF_000272735.4	105
GCF_000272775.4	105
GCF_000272835.4	105
GCF_000283735.1	105
GCF_000329365.2	105
GCF_000330485.2	105
GCF_000335875.2	105
GCF_000385905.1	105
GCF_000430085.2	105
GCF_000430105.1	105
GCF_000430125.1	105
GCF_000430145.2	105
GCF_000462995.1	105
GCF_000473275.1	105
GCF_000483715.2	105
GCF_000486045.2	105
GCF_000486165.2	105
GCF_000486345.2	105
GCF_000486405.2	105
GCF_000486445.2	105
GCF_000486725.2	105
GCF_000486815.2	105
GCF_000486915.2	105
GCF_000487015.2	105
GCF_000487035.2	105
GCF_000487155.2	105
GCF_000487295.3	105
GCF_000487515.2	105
GCF_000487615.2	105
GCF_000487775.1	105
GCF_000487915.2	105
GCF_000493535.2	105
GCF_000493675.1	105
GCF_000505365.2	105
GCF_000505705.1	105
GCF_000612325.1	105
GCF_000623055.1	105
GCF_000623195.2	105
GCF_000623275.1	105
GCF_000623295.1	105
GCF_000623355.1	105
GCF_000623375.1	105
GCF_000623395.2	105
GCF_000623475.1	105
GCF_000623615.2	105
GCF_000623655.2	105
GCF_000623715.2	105
GCF_000623735.2	105
GCF_000624175.1	105
GCF_000624395.2	105
GCF_000626095.2	105
GCF_000626175.1	105
GCF_000626215.1	105
GCF_000626255.1	105
GCF_000626275.2	105
GCF_000626355.1	105
GCF_000626695.2	105
GCF_000636135.1	105
GCF_000698515.2	105
GCF_000698715.2	105
GCF_000715155.1	105
GCF_000742815.1	105
GCF_000743055.1	105
GCF_000748245.2	105
GCF_000748565.2	105
GCF_000750215.1	105
GCF_000750255.1	105
GCF_000750295.1	105
GCF_000750395.2	105
GCF_000750455.1	105
GCF_000750475.1	105
GCF_000750495.1	105
GCF_000818075.1	105
GCF_000828595.1	105
GCF_000940895.2	105
GCF_000941015.2	105
GCF_000953495.1	105
GCF_000963535.2	105
GCF_000973645.1	105
GCF_000973665.2	105
GCF_000973685.2	105
GCF_000988525.3	105
GCF_000993725.1	105
GCF_001048035.2	105
GCF_001048375.2	105
GCF_001079465.2	105
GCF_001088345.2	105
GCF_001095585.2	105
GCF_001104165.2	105
GCF_001104885.2	105
GCF_001106745.2	105
GCF_001118185.2	105
GCF_001119245.2	105
GCF_001157245.2	105
GCF_001163025.2	105
GCF_001165785.2	105
GCF_001185245.1	105
GCF_001188125.2	105
GCF_001240865.2	105
GCF_001278295.1	105
GCF_001293505.1	105
GCF_001305235.1	105
GCF_001305815.1	105
GCF_001357935.2	105
GCF_001359015.2	105
GCF_001362095.2	105
GCF_001362135.2	105
GCF_001362335.2	105
GCF_001364695.2	105
GCF_001409135.1	105
GCF_001409155.1	105
GCF_001409195.1	105
GCF_001441205.1	105
GCF_001441225.1	105
GCF_001441245.1	105
GCF_001447115.1	105
GCF_001448485.2	105
GCF_001448665.2	105
GCF_001448705.2	105
GCF_001448785.2	105
GCF_001454965.1	105
GCF_001457675.1	105
GCF_001484025.1	105
GCF_001535315.2	105
GCF_001540845.1	105
GCF_001558355.2	105
GCF_001576255.1	105
GCF_001577505.1	105
GCF_001620115.1	105
GCF_001620135.2	105
GCF_001620155.1	105
GCF_001620225.1	105
GCF_001623585.1	105
GCF_001623645.2	105
GCF_001623665.2	105
GCF_001623685.1	105
GCF_001623705.1	105
GCF_001623725.1	105
GCF_001623745.2	105
GCF_001623765.2	105
GCF_001623805.1	105
GCF_001623825.2	105
GCF_001647755.1	105
GCF_001689935.1	105
GCF_001690005.1	105
GCF_001690055.1	105
GCF_001690075.1	105
GCF_001690095.1	105
GCF_001690115.1	105
GCF_001690135.1	105
GCF_001692515.1	105
GCF_001692535.1	105
GCF_001692555.1	105
GCF_001692575.1	105
GCF_001692595.1	105
GCF_001692615.1	105
GCF_001692635.1	105
GCF_001705055.1	105
GCF_001705365.1	105
GCF_001886995.1	105
GCF_001887015.1	105
GCF_001890165.1	105
GCF_001890185.1	105
GCF_001890445.1	105
GCF_001922165.1	105
GCF_001931555.1	105
GCF_001931575.1	105
GCF_001931595.1	105
GCF_001941405.1	105
GCF_001952995.1	105
GCF_001953035.1	105
GCF_001953675.1	105
GCF_001953695.1	105
GCF_001956735.1	105
GCF_001969425.1	105
GCF_001973275.2	105
GCF_001975245.1	105
GCF_001975265.1	105
GCF_001975285.1	105
GCF_001975325.1	105
GCF_001975345.1	105
GCF_001975365.1	105
GCF_001975385.1	105
GCF_001975405.1	105
GCF_001975425.1	105
GCF_001975445.1	105
GCF_001975555.1	105
GCF_001975605.1	105
GCF_001975625.1	105
GCF_001975645.1	105
GCF_001989635.1	105
GCF_002079245.1	105
GCF_002128365.1	105
GCF_002128385.1	105
GCF_002196535.1	105
GCF_002208255.1	105
GCF_002208315.1	105
GCF_002208965.1	105
GCF_002209205.2	105
GCF_002209225.1	105
GCF_002210025.1	105
GCF_002211565.1	105
GCF_002211585.1	105
GCF_002211845.1	105
GCF_002220345.1	105
GCF_002234475.1	105
GCF_002234515.1	105
GCF_002234735.2	105
GCF_002234755.2	105
GCF_002234775.1	105
GCF_002234795.1	105
GCF_002290205.1	105
GCF_002313085.1	105
GCF_002386325.1	105
GCF_002741885.1	105
GCF_002760935.1	105
GCF_002760955.1	105
GCF_002760995.1	105
GCF_002761035.1	105
GCF_002761055.1	105
GCF_002761115.1	105
GCF_002761135.1	105
GCF_002761155.1	105
GCF_002761335.1	105
GCF_002761355.1	105
GCF_002761395.1	105
GCF_002761415.1	105
GCF_002761435.1	105
GCF_002761455.1	105
GCF_002762135.3	105
GCF_002813935.1	105
GCF_002863765.1	105
GCF_002863785.1	105
GCF_002900325.1	105
GCF_002946375.1	105
GCF_002946675.1	105
GCF_002952975.1	105
GCF_002953175.1	105
GCF_002982095.1	105
GCF_002983965.1	105
GCF_002984035.1	105
GCF_002984285.1	105
GCF_002999175.1	105
GCF_003030105.1	105
GCF_003030125.1	105
GCF_003030285.1	105
GCF_003031835.1	105
GCF_003031855.1	105
GCF_003031875.1	105
GCF_003031995.1	105
GCF_003032015.1	105
GCF_003052785.2	105
GCF_003054535.1	105
GCF_003071485.1	105
GCF_003071545.1	105
